# id	buy_limit	guide_price	name  (OSRS wiki prices API + Module:GELimits)
21626	100	11128	Sulliuscep cap
21634	8	28247307	Ancient wyvern shield
21637	5	30275482	Wyvern visage
21643	70	304079	Granite boots
21646	70	20605	Granite longsword
21649	125	1137369	Merfolk trident
21652	600	1668	Drift net
21684	13000	17862	Uncooked mushroom pie
21690	10000	11801	Mushroom pie
21730	5	481823	Black tourmaline core
21733	8	1377709	Guardian boots
21736	8	29086	Granite gloves
21739	70	26274	Granite ring
21742	8	7883345	Granite hammer
21745	4	1038888	Jar of Stone
21754	11000	261	Rock thrownhammer
21802	15000	593	Revenant cave teleport
21804	250	150572	Ancient crystal
21807	250	498365	Ancient emblem
21810	250	997751	Ancient totem
21813	250	1998000	Ancient statuette
21817	10000	42712	Bracelet of ethereum (uncharged)
21820	30000	173	Revenant ether
21838	125	59085	Shaman mask
21880	25000	347	Wrath rune
21882	8	114500000	Dragon armour set (lg)
21885	8	119949997	Dragon armour set (sk)
21892	70	1960227	Dragon platebody
21895	70	64645504	Dragon kiteshield
21902	70	594504	Dragon crossbow
21905	11000	2640	Dragon bolts
21918	10000	572000	Dragon limbs
21921	10000	584152	Dragon crossbow (u)
21924	11000	2113	Dragon bolts (p)
21926	11000	2149	Dragon bolts (p+)
21928	11000	3394	Dragon bolts (p++)
21930	13000	2624	Dragon bolts (unf)
21932	11000	2971	Opal dragon bolts (e)
21934	11000	930	Jade dragon bolts (e)
21936	11000	1679	Pearl dragon bolts (e)
21938	11000	1654	Topaz dragon bolts (e)
21940	11000	2932	Sapphire dragon bolts (e)
21942	11000	1554	Emerald dragon bolts (e)
21944	11000	2992	Ruby dragon bolts (e)
21946	11000	2831	Diamond dragon bolts (e)
21948	11000	2983	Dragonstone dragon bolts (e)
21950	11000	9649	Onyx dragon bolts (e)
21952	10000	304	Magic stock
21955	11000	2814	Opal dragon bolts
21957	11000	2040	Jade dragon bolts
21959	11000	1296	Pearl dragon bolts
21961	11000	1410	Topaz dragon bolts
21963	11000	2700	Sapphire dragon bolts
21965	11000	2625	Emerald dragon bolts
21967	11000	2827	Ruby dragon bolts
21969	11000	2831	Diamond dragon bolts
21971	11000	2952	Dragonstone dragon bolts
21973	11000	10251	Onyx dragon bolts
21975	11000	20325	Crushed superior dragon bones
21978	2000	19545	Super antifire potion(4)
21981	2000	14990	Super antifire potion(3)
21984	2000	10580	Super antifire potion(2)
21987	2000	4812	Super antifire potion(1)
21994	2000	52859	Super antifire mix(2)
21997	2000	110399	Super antifire mix(1)
22003	8	11828268	Dragonfire ward
22006	5	11607096	Skeletal visage
22097	50	1625000	Dragon metal shard
22100	50	58250000	Dragon metal slice
22103	50	135134	Dragon metal lump
22106	4	85213	Jar of Decay
22111	8	141702	Dragonbone necklace
22118	11000	293	Wrath talisman
22121	40	251	Wrath tiara
22124	7500	20150	Superior dragon bones
22192	250	712	Maple bird house
22195	250	1162	Mahogany bird house
22198	250	1176	Yew bird house
22201	250	2106	Magic bird house
22204	250	2302	Redwood bird house
22209	2000	18226	Extended super antifire(4)
22212	2000	14705	Extended super antifire(3)
22215	2000	9825	Extended super antifire(2)
22218	2000	3683	Extended super antifire(1)
22221	2000	40000	Extended super antifire mix(2)
22224	2000	101475	Extended super antifire mix(1)
22231	4	4973	Dragon boots ornament kit
22236	4	5453799	Dragon platebody ornament kit
22239	4	3836605	Dragon kiteshield ornament kit
22246	4	207291	Anguish ornament kit
22251	18000	22	Oak shield
22254	18000	17	Willow shield
22257	18000	33	Maple shield
22260	18000	231	Yew shield
22263	18000	550	Magic shield
22266	18000	735	Redwood shield
22269	125	103	Hard leather shield
22272	125	230	Snakeskin shield
22275	125	2741	Green d'hide shield
22278	125	6164	Blue d'hide shield
22281	125	10312	Red d'hide shield
22284	125	17138	Black d'hide shield
22290	8	2137404	Uncharged trident (e)
22294	8	5562327	Uncharged toxic trident (e)
22296	8	5334785	Staff of Light
22299	250	3996500	Ancient medallion
22302	250	7991798	Ancient effigy
22305	250	15988291	Ancient relic
22324	8	23960641	Ghrazi rapier
22326	8	12586410	Justiciar faceguard
22327	8	11245882	Justiciar chestguard
22328	8	9769315	Justiciar legguards
22368	8	4353164	Bryophyta's staff (uncharged)
22372	100	4241666	Bryophyta's essence
22430	2000	1738	Bloody bracer
22438	5	33826441	Justiciar armour set
22443	10000	11118	Cadantine blood potion (unf)
22446	13000	8378	Vial of blood
22449	2000	15064	Battlemage potion(4)
22452	2000	10135	Battlemage potion(3)
22455	2000	5129	Battlemage potion(2)
22458	2000	2440	Battlemage potion(1)
22461	2000	14742	Bastion potion(4)
22464	2000	11275	Bastion potion(3)
22467	2000	6049	Bastion potion(2)
22470	2000	3323	Bastion potion(1)
22477	8	30045487	Avernic defender hilt
22481	8	17803357	Sanguinesti staff (uncharged)
22486	8	1231200000	Scythe of Vitur (uncharged)
22542	8	4034511	Viggora's chainmace (u)
22547	8	14214395	Craw's bow (u)
22552	8	2844428	Thammaron's sceptre (u)
22557	8	415395	Amulet of avarice
22593	10000	98	Te salt
22595	10000	97	Efh salt
22597	10000	110	Urt salt
22599	10000	1229	Icy basalt
22601	10000	1224	Stony basalt
22603	10000	1863	Basalt
22610	10	300000	Vesta's spear
22613	10	300000	Vesta's longsword
22616	10	500000	Vesta's chainbody
22619	10	500000	Vesta's plateskirt
22622	10	300000	Statius's warhammer
22625	10	250000	Statius's full helm
22628	10	500000	Statius's platebody
22631	10	500000	Statius's platelegs
22634	100	4000	Morrigan's throwing axe
22636	100	20001	Morrigan's javelin
22638	10	250000	Morrigan's coif
22641	10	500000	Morrigan's leather body
22644	10	500000	Morrigan's leather chaps
22647	10	300000	Zuriel's staff
22650	10	250000	Zuriel's hood
22653	10	500000	Zuriel's robe top
22656	10	500000	Zuriel's robe bottom
22731	70	35014	Dragon hasta
22734	70	40275	Dragon hasta(p)
22737	70	39000	Dragon hasta(p+)
22740	70	47375	Dragon hasta(p++)
22780	7500	1980	Wyrm bones
22783	7500	5385	Drake bones
22786	7500	7947	Hydra bones
22789	10000	1506	Uncooked dragonfruit pie
22795	10000	389	Dragonfruit pie
22804	11000	3409	Dragon knife
22806	7000	3614	Dragon knife(p)
22808	7000	3566	Dragon knife(p+)
22810	7000	4084	Dragon knife(p++)
22818	13000	50	Fish chunks
22826	13000	85	Bluegill
22829	13000	100	Common tench
22832	13000	180	Mottled eel
22835	13000	250	Greater siren
22856	100	18492	Celastrus sapling
22859	100	14869	Redwood sapling
22866	200	146425	Dragonfruit sapling
22869	200	17247	Celastrus seed
22871	200	16800	Redwood tree seed
22873	200	20	Potato cactus seed
22877	200	142079	Dragonfruit tree seed
22879	200	6993	Snape grass seed
22887	600	2372	White lily seed
22929	11000	877	Dragonfruit
22932	600	508	White lily
22935	12000	7719	Celastrus bark
22949	10000	2514	Battlefront teleport (tablet)
22951	70	234084	Boots of Brimstone
22954	70	1002070	Devout boots
22957	15	227800	Drake's claw
22960	70	67650	Drake's tooth
22963	70	37350	Broken dragon hasta
22966	15	46008322	Hydra's claw
22975	8	1880832	Brimstone ring
22978	8	49153390	Dragon hunter lance
22983	15	9101470	Hydra leather
22988	15	79952	Hydra tail
22994	5	499874	Bottomless compost bucket
22999	50	9793	Bottled dragonbreath (unpowered)
23002	50	11472	Bottled dragonbreath
23037	125	328	Boots of stone
23047	70	45103	Mystic hat (dusk)
23050	70	109049	Mystic robe top (dusk)
23053	70	61744	Mystic robe bottom (dusk)
23056	70	48162	Mystic gloves (dusk)
23059	70	92577	Mystic boots (dusk)
23064	4	68671	Jar of Chemicals
23110	70	151477	Mystic set (light)
23113	70	145818	Mystic set (blue)
23116	70	257635	Mystic set (dark)
23119	70	365398	Mystic set (dusk)
23124	8	11583353	Gilded dragonhide set
23185	4	1296794	Ring of 3rd Age
23188	8	125067	Guthix d'hide shield
23191	8	126942	Saradomin d'hide shield
23194	8	127833	Zamorak d'hide shield
23197	8	144288	Ancient d'hide shield
23200	8	156603	Armadyl d'hide shield
23203	8	135610	Bandos d'hide shield
23206	8	1630	Dual sai
23209	8	38427	Rune platebody (h1)
23212	8	39217	Rune platebody (h2)
23215	8	38303	Rune platebody (h3)
23218	8	38103	Rune platebody (h4)
23221	8	51287	Rune platebody (h5)
23224	8	9569	Thieving bag
23227	4	7152	Rune defender ornament kit
23232	4	5125	Tzhaar-ket-om ornament kit
23237	4	3452	Berserker necklace ornament kit
23242	8	30012784	3rd Age plateskirt
23246	8	1860962	Fremennik kilt
23249	8	145734	Rangers' tights
23252	4	27527	Giant boot
23255	4	21872	Uri's hat
23258	8	383758	Gilded coif
23261	8	3966842	Gilded d'hide vambraces
23264	8	1654457	Gilded d'hide body
23267	8	5236822	Gilded d'hide chaps
23270	4	5226	Adamant dragon mask
23273	4	23003	Rune dragon mask
23276	4	3390717	Gilded pickaxe
23279	4	4277458	Gilded axe
23282	4	2231812	Gilded spade
23285	4	163751	Mole slippers
23288	4	24986	Frog slippers
23291	4	16576	Bear feet
23294	4	79500	Demon feet
23297	4	17811	Jester cape
23300	4	74101	Shoulder parrot
23303	4	32825	Monk's robe top (t)
23306	4	7138	Monk's robe (t)
23309	4	3331	Amulet of defence (t)
23312	4	1999	Sandwich lady hat
23315	4	3421	Sandwich lady top
23318	4	999	Sandwich lady bottom
23321	4	2718	Rune scimitar ornament kit (Guthix)
23324	4	3190	Rune scimitar ornament kit (Saradomin)
23327	4	3075	Rune scimitar ornament kit (Zamorak)
23336	4	2147483647	3rd Age druidic robe top
23339	4	1673834710	3rd Age druidic robe bottoms
23342	8	460221437	3rd Age druidic staff
23345	8	813327327	3rd Age druidic cloak
23348	4	30480	Tormented ornament kit
23351	8	3599140	Cape of skulls
23354	5	296783	Amulet of power (t)
23357	18000	88022	Rain bow
23360	100	1224309	Ham joint
23363	8	87436	Staff of Bob the Cat
23366	8	1383	Black platebody (h1)
23369	8	1442	Black platebody (h2)
23372	8	1752	Black platebody (h3)
23375	8	3045	Black platebody (h4)
23378	8	1861	Black platebody (h5)
23381	8	55235	Leather body (g)
23384	8	13769	Leather chaps (g)
23387	10000	4328	Watson teleport
23389	8	381101	Spiked manacles
23392	8	10132	Adamant platebody (h1)
23395	8	9330	Adamant platebody (h2)
23398	8	9360	Adamant platebody (h3)
23401	8	9114	Adamant platebody (h4)
23404	8	9189	Adamant platebody (h5)
23407	4	23396	Wolf mask
23410	4	16044	Wolf cloak
23413	4	46750	Climbing boots (g)
23490	250	120270	Larran's key
23499	11000	31639	Grubby key
23517	100	17422	Giant egg sac(full)
23522	70	8899	Mask of Ranul
23525	4	33210	Jar of Eyes
23528	70	117777	Sarachnis cudgel
23667	0	2664921	Dragonstone armour set
23685	2000	18624	Divine super combat potion(4)
23688	2000	13943	Divine super combat potion(3)
23691	2000	8957	Divine super combat potion(2)
23694	2000	4621	Divine super combat potion(1)
23697	2000	5251	Divine super attack potion(4)
23700	2000	3057	Divine super attack potion(3)
23703	2000	1929	Divine super attack potion(2)
23706	2000	603	Divine super attack potion(1)
23709	2000	5677	Divine super strength potion(4)
23712	2000	4056	Divine super strength potion(3)
23715	2000	1847	Divine super strength potion(2)
23718	2000	951	Divine super strength potion(1)
23721	2000	7206	Divine super defence potion(4)
23724	2000	3914	Divine super defence potion(3)
23727	2000	909	Divine super defence potion(2)
23730	2000	1019	Divine super defence potion(1)
23733	2000	6237	Divine ranging potion(4)
23736	2000	4652	Divine ranging potion(3)
23739	2000	2952	Divine ranging potion(2)
23742	2000	1510	Divine ranging potion(1)
23745	2000	3563	Divine magic potion(4)
23748	2000	1864	Divine magic potion(3)
23751	2000	2093	Divine magic potion(2)
23754	2000	1720	Divine magic potion(1)
23908	50	93518	Zalcano shard
23943	5	1569044	Elven signet
23948	0	2000	Elven dawn
23953	100	23741000	Crystal tool seed
23956	100	5695000	Crystal armour seed
23959	100	3231800	Enhanced crystal teleport seed
23997	8	111272585	Blade of Saeldor (inactive)
24000	0	321640	Crystal grail
24003	125	11094	Elven boots
24006	0	10424	Elven gloves
24009	0	7115	Elven top (yellow)
24012	0	5250	Elven skirt (yellow)
24015	0	6455	Elven top (white)
24018	0	4250	Elven skirt (white)
24021	0	2138	Elven top (yellow vest)
24024	0	10249	Elven legwear
24027	0	4396	Elven top (white vest)
24034	0	811616	Dragonstone full helm
24037	0	729499	Dragonstone platebody
24040	0	620357	Dragonstone platelegs
24043	0	177966	Dragonstone boots
24046	0	215204	Dragonstone gauntlets
24144	0	24968756	Staff of Balance
24187	500	230375	Trouver parchment
24219	0	2991466	Swift blade
24229	50	638708	Ornate maul handle
24251	0	18037	Wilderness crabs teleport
24268	0	13592551	Basilisk jaw
24288	0	272534	Dagon'hai hat
24291	0	402636	Dagon'hai robe top
24294	0	395603	Dagon'hai robe bottom
24333	0	1154213	Dagon'hai robes set
24336	0	779	Target teleport
24387	5	493000	Twisted hat (t3)
24389	5	1071500	Twisted coat (t3)
24391	5	174356	Twisted trousers (t3)
24393	5	180500	Twisted boots (t3)
24395	10	1305999	Twisted cane
24397	5	159832	Twisted hat (t2)
24399	5	579405	Twisted coat (t2)
24401	5	81124	Twisted trousers (t2)
24403	5	23874	Twisted boots (t2)
24405	5	57502	Twisted hat (t1)
24407	5	60427	Twisted coat (t1)
24409	5	8216	Twisted trousers (t1)
24411	5	118626	Twisted boots (t1)
24413	5	57500	Twisted banner
24417	8	308782096	Inquisitor's mace
24419	8	69895404	Inquisitor's great helm
24420	8	121955718	Inquisitor's hauberk
24421	8	115006998	Inquisitor's plateskirt
24422	8	28818855	Nightmare staff
24460	5	160500	Twisted teleport scroll
24463	5	1446446	Twisted blueprints
24466	5	2001666	Twisted horns
24469	5	221500	Twisted relic hunter (t1) armour set
24472	5	405000	Twisted relic hunter (t2) armour set
24475	5	2247500	Twisted relic hunter (t3) armour set
24488	0	308500000	Inquisitor's armour set
24495	4	1180314	Jar of Dreams
24511	8	457151984	Harmonised orb
24514	8	32866435	Volatile orb
24517	8	111939270	Eldritch orb
24585	40	40028	Looting bag note
24587	40	3275015	Rune pouch note
24589	10000	91	Blighted manta ray
24592	10000	85	Blighted anglerfish
24595	10000	43	Blighted karambwan
24598	2000	3076	Blighted super restore(4)
24607	15000	439	Blighted ancient ice sack
24609	10000	27	Blighted bind sack
24611	10000	91	Blighted snare sack
24613	15000	44	Blighted entangle sack
24615	10000	88	Blighted teleport spell sack
24621	10000	78	Blighted vengeance sack
24623	2000	18715	Divine battlemage potion(4)
24626	2000	13755	Divine battlemage potion(3)
24629	2000	8827	Divine battlemage potion(2)
24632	2000	351908	Divine battlemage potion(1)
24635	2000	18957	Divine bastion potion(4)
24638	2000	15900	Divine bastion potion(3)
24641	2000	10726	Divine bastion potion(2)
24644	2000	4820	Divine bastion potion(1)
24740	50	20214	Strange old lockpick (full)
24774	2000	81	Blood pint
24777	8	7765257	Blood shard
24782	0	1170	Raw mystery meat
24785	0	959	Cooked mystery meat
24844	5	3332660	Ring of endurance (uncharged)
24949	10000	977	Moonclan teleport (tablet)
24951	10000	1128	Ourania teleport (tablet)
24953	10000	3072	Waterbirth teleport (tablet)
24955	10000	519	Barbarian teleport (tablet)
24957	10000	1817	Khazard teleport (tablet)
24959	10000	2409	Fishing guild teleport (tablet)
24961	10000	1267	Catherby teleport (tablet)
24963	10000	1568	Ice plateau teleport (tablet)
25001	5	111646	Trailblazer hood (t3)
25004	5	437473	Trailblazer top (t3)
25007	5	165000	Trailblazer trousers (t3)
25010	5	172175	Trailblazer boots (t3)
25013	5	1237879	Trailblazer cane
25016	5	75847	Trailblazer hood (t2)
25019	5	93726	Trailblazer top (t2)
25022	5	252848	Trailblazer trousers (t2)
25025	5	233931	Trailblazer boots (t2)
25028	5	17502	Trailblazer hood (t1)
25031	5	22333	Trailblazer top (t1)
25034	5	3102	Trailblazer trousers (t1)
25037	5	70000	Trailblazer boots (t1)
25056	5	83001	Trailblazer banner
25087	5	325367	Trailblazer teleport scroll
25090	5	562832	Trailblazer tool ornament kit
25093	5	768386	Trailblazer globe
25096	5	1385348	Trailblazer rug
25099	6	290000	Trailblazer graceful ornament kit
25139	500	637	Bone fragments
25380	0	79500	Trailblazer relic hunter (t1) armour set
25383	0	623397	Trailblazer relic hunter (t2) armour set
25386	0	1525000	Trailblazer relic hunter (t3) armour set
25389	0	82308	Swampbark body
25392	0	16773	Swampbark gauntlets
25395	0	36026	Swampbark boots
25398	0	52888	Swampbark helm
25401	0	81274	Swampbark legs
25404	70	209640	Bloodbark body
25407	70	41237	Bloodbark gauntlets
25410	0	48669	Bloodbark boots
25413	0	97325	Bloodbark helm
25416	70	193328	Bloodbark legs
25419	7500	8579	Urium remains
25442	8	280	Bronze locks
25445	8	481	Steel locks
25448	8	1559	Black locks
25451	8	10294	Silver locks
25454	8	18420	Gold locks
25478	50	266	Runescroll of swampbark
25481	50	246	Runescroll of bloodbark
25521	4	139500	Jar of Spirits
25524	4	80819	Jar of Smoke
25576	15	764500	Tome of Water (empty)
25578	11000	3148	Soaked page
25766	3000	56	Fiendish ashes
25769	3000	119	Vile ashes
25772	0	1117	Malicious ashes
25775	7500	2003	Abyssal ashes
25778	7500	3978	Infernal ashes
25826	0	4415	Lizardkicker
25833	0	579	Raw boar meat
25849	11000	185	Amethyst dart
25851	11000	346	Amethyst dart(p)
25853	11000	356	Amethyst dart tip
25855	11000	392	Amethyst dart(p+)
25857	11000	715	Amethyst dart(p++)
25859	70	113420755	Enhanced crystal weapon seed
25862	0	110193454	Bow of Faerdhinen (inactive)
25975	8	4081081	Lightbearer
25985	8	3706499	Elidinis' ward
25991	10	10000	Sigil of resilience
25994	10	10000	Sigil of consistency
25997	10	10000	Sigil of the formidable fighter
26000	10	10000	Sigil of the rigorous ranger
26003	10	10000	Sigil of the meticulous mage
26006	10	10000	Sigil of fortification
26009	10	10000	Sigil of barrows
26012	10	10000	Sigil of deft strikes
26015	10	10000	Sigil of freedom
26018	10	10000	Sigil of enhanced harvest
26021	10	10000	Sigil of storage
26024	10	10000	Sigil of the smith
26027	10	10000	Sigil of the alchemist
26030	10	10000	Sigil of the fletcher
26033	10	10000	Sigil of the chef
26036	10	10000	Sigil of the craftsman
26039	10	10000	Sigil of the abyss
26042	10	10000	Sigil of stamina
26045	10	10000	Sigil of the potion master
26048	10	10000	Sigil of the eternal jeweller
26051	10	10000	Sigil of the treasure hunter
26054	10	10000	Sigil of mobility
26057	10	10000	Sigil of exaggeration
26060	8	20000	Sigil of specialised strikes
26063	8	20000	Sigil of the porcupine
26066	8	20000	Sigil of binding
26069	8	20000	Sigil of escaping
26072	8	20000	Sigil of the ruthless ranger
26075	8	20000	Sigil of the feral fighter
26078	8	20000	Sigil of the menacing mage
26081	8	20000	Sigil of prosperity
26084	8	20000	Sigil of the dwarves
26087	8	20000	Sigil of the elves
26090	8	20000	Sigil of the barbarians
26093	8	20000	Sigil of the gnomes
26096	8	20000	Sigil of nature
26099	8	20000	Sigil of devotion
26102	8	20000	Sigil of the forager
26105	8	20000	Sigil of garments
26108	8	20000	Sigil of slaughter
26111	8	20000	Sigil of the fortune farmer
26114	8	20000	Sigil of versatility
26117	8	20000	Sigil of the serpent
26120	8	20000	Sigil of supreme stamina
26123	8	20000	Sigil of preservation
26126	4	30000	Sigil of finality
26129	4	30000	Sigil of pious protection
26132	4	30000	Sigil of aggression
26135	4	30000	Sigil of rampage
26138	4	30000	Sigil of the skiller
26141	4	30000	Sigil of remote storage
26144	4	30000	Sigil of last recall
26147	4	30000	Sigil of the guardian angel
26219	8	17469926	Osmumten's fang
26221	8	58949	Ancient ceremonial top
26223	8	47045	Ancient ceremonial legs
26225	8	64250	Ancient ceremonial mask
26227	8	22884	Ancient ceremonial gloves
26229	8	26890	Ancient ceremonial boots
26231	30000	3236	Nihil shard
26233	8	36073961	Ancient godsword
26235	7	72917500	Zaryte vambraces
26241	8	4660739	Virtus mask
26243	8	32648930	Virtus robe top
26245	8	22821961	Virtus robe bottom
26266	0	10225411	Condensed gold
26340	2000	2839	Ancient brew(4)
26342	2000	2076	Ancient brew(3)
26344	2000	1338	Ancient brew(2)
26346	2000	711	Ancient brew(1)
26350	0	101000	Ancient mix(2)
26353	0	470000	Ancient mix(1)
26368	11000	3390	Nihil dust
26370	0	34641000	Ancient hilt
26372	0	325745145	Nihil horn
26374	8	356254816	Zaryte crossbow
26376	8	199435726	Torva full helm (damaged)
26378	8	154316461	Torva platebody (damaged)
26380	8	92171417	Torva platelegs (damaged)
26382	8	210469110	Torva full helm
26384	8	171338719	Torva platebody
26386	8	109457033	Torva platelegs
26390	500	87349	Blood essence
26394	0	8200000	Bandosian components
26421	5	419687	Shattered relics variety ornament kit
26424	0	209895	Shattered banner
26427	0	53489	Shattered hood (t1)
26430	0	36723	Shattered top (t1)
26433	0	41813	Shattered trousers (t1)
26436	0	56952	Shattered boots (t1)
26439	0	404938	Shattered hood (t2)
26442	0	544388	Shattered top (t2)
26445	0	50000	Shattered trousers (t2)
26448	0	142925	Shattered boots (t2)
26451	0	1616889	Shattered hood (t3)
26454	0	601833	Shattered top (t3)
26457	0	150624	Shattered trousers (t3)
26460	0	210913	Shattered boots (t3)
26479	5	435034	Shattered relics void ornament kit
26500	0	250000	Shattered teleport scroll
26517	0	2239055	Shattered cane
26528	5	430000	Shattered cannon ornament kit
26541	5	42220	Shattered relics mystic ornament kit
26554	0	258813	Shattered relic hunter (t1) armour set
26557	0	1033276	Shattered relic hunter (t2) armour set
26560	0	4840372	Shattered relic hunter (t3) armour set
26602	0	1	Osman's report
26788	10000	45	Gold tiara
26798	40	1145	Catalytic talisman
26801	40	128	Catalytic tiara
26804	40	325	Elemental tiara
26815	0	791220	Ring of the elements
26945	0	9473486	Pharaoh's sceptre (uncharged)
26997	0	3633	Ensouled hellhound head
27014	0	84760	Kovac's grog
27202	2000	2056	Menaphite remedy(4)
27205	0	1688	Menaphite remedy(3)
27208	0	467	Menaphite remedy(2)
27211	0	612	Menaphite remedy(1)
27226	8	9004244	Masori mask
27229	8	44817221	Masori body
27232	8	29414165	Masori chaps
27235	8	17903500	Masori mask (f)
27238	8	80956070	Masori body (f)
27241	8	57580646	Masori chaps (f)
27269	0	9144494	Armadylean plate
27272	13000	1773	Lily of the Sands
27277	8	792792537	Tumeken's shadow (uncharged)
27355	5	157849099	Masori armour set (f)
27612	8	63126185	Venator bow (uncharged)
27614	8	12263433	Venator shard
27616	300000	18	Ancient essence
27629	2000	4249	Forgotten brew(4)
27632	0	3538	Forgotten brew(3)
27635	0	1925	Forgotten brew(2)
27638	0	1115	Forgotten brew(1)
27641	8	76851142	Saturated heart
27652	0	14549954	Webweaver bow (u)
27657	8	4250219	Ursine chainmace (u)
27662	8	2834621	Accursed sceptre (u)
27667	0	58329	Claws of Callisto
27670	8	49398	Fangs of Venenatis
27673	8	48583	Skull of Vet'ion
27676	8	2939109	Accursed sceptre (au)
27681	8	1323920	Voidwaker hilt
27684	8	939123	Voidwaker blade
27687	8	33350186	Voidwaker gem
27690	70	37130965	Voidwaker
27785	8	3357507	Thammaron's sceptre (au)
27897	0	517	Scaly blue dragonhide
28146	40	621056	Log brace
28149	0	745049	Sturdy harness
28152	0	975	Nature offerings
28154	0	26775	Ritual mulch
28157	6000	41	Forester's ration
28159	0	3998	Secateurs blade
28161	10000	102	Secateurs attachment
28163	0	2224555	Clothes pouch
28166	0	2123000	Clothes pouch blueprint
28177	0	1950127	Felling axe handle
28193	0	33	Unfired cup
28196	0	1199999	Bronze felling axe
28199	0	1002775	Iron felling axe
28202	0	1500000	Steel felling axe
28205	0	2060000	Black felling axe
28208	0	1575000	Mithril felling axe
28211	0	2100000	Adamant felling axe
28214	0	1883285	Rune felling axe
28217	0	2040618	Dragon felling axe
28220	0	520000	Crystal 2h axe
28223	0	520000	Crystal 2h axe (inactive)
28226	0	2118000000	3rd Age felling axe
28276	8	36669	Chromium ingot
28295	0	4010520	Berserker icon
28298	0	2486998	Archer icon
28301	0	65522	Warrior icon
28304	0	1116832	Seers icon
28307	0	110023166	Ultor ring
28310	0	48090777	Venator ring
28313	0	22625267	Magus ring
28316	0	19846940	Bellator ring
28334	50	279202	Awakener's orb
28338	5	409349500	Soulreaper axe
28478	0	10000	Sigil of sustenance
28481	0	10000	Sigil of hoarding
28484	0	10000	Sigil of the alchemaniac
28487	0	20000	Sigil of the hunter
28490	0	10000	Sigil of resistance
28493	0	10000	Sigil of agile fortune
28496	0	30000	Sigil of the food master
28499	0	10000	Sigil of the well fed
28502	0	10000	Sigil of the infernal chef
28505	0	10000	Sigil of the infernal smith
28508	0	10000	Sigil of the lightbearer
28511	0	10000	Sigil of the bloodhound
28514	0	10000	Sigil of precision
28517	0	10000	Sigil of the augmented thrall
28520	0	10000	Sigil of faith
28523	0	10000	Sigil of titanium
28526	0	10000	Sigil of the ninja
28529	0	10000	Sigil of woodcraft
28531	0	250000	Corrupted voidwaker
28534	0	250000	Corrupted dragon claws
28537	0	250000	Corrupted armadyl godsword
28540	0	250000	Corrupted twisted bow
28545	0	250000	Corrupted scythe of vitur (uncharged)
28549	0	250000	Corrupted tumeken's shadow (uncharged)
28561	0	10000	Trinket of vengeance
28564	0	10000	Trinket of fairies
28567	0	10000	Trinket of advanced weaponry
28570	0	10000	Trinket of undead
28583	0	89068	Warped sceptre (uncharged)
28628	10000	3300	Sawmill voucher
28684	0	3601684	Trailblazer reloaded bulwark ornament kit
28690	0	1977921	Trailblazer reloaded blowpipe ornament kit
28693	0	774220	Trailblazer reloaded alchemy scroll
28696	0	2468342	Trailblazer reloaded vengeance scroll
28699	5	1116547	Trailblazer reloaded death scroll
28702	0	76000	Trailblazer reloaded banner
28705	5	308205	Trailblazer reloaded home teleport scroll
28708	0	3159690	Trailblazer reloaded rejuvenation pool scroll
28712	0	77660	Trailblazer reloaded headband (t1)
28715	0	48322	Trailblazer reloaded top (t1)
28718	0	16986	Trailblazer reloaded trousers (t1)
28721	0	112804	Trailblazer reloaded boots (t1)
28724	0	232762	Trailblazer reloaded headband (t2)
28727	0	207488	Trailblazer reloaded top (t2)
28730	0	193833	Trailblazer reloaded trousers (t2)
28733	0	191275	Trailblazer reloaded boots (t2)
28736	0	986793	Trailblazer reloaded headband (t3)
28739	0	1229500	Trailblazer reloaded top (t3)
28742	0	1054999	Trailblazer reloaded trousers (t3)
28745	0	289715	Trailblazer reloaded boots (t3)
28748	0	819420	Trailblazer reloaded torch
28777	0	65000	Trailblazer reloaded relic hunter (t1) armour set
28780	0	2364083	Trailblazer reloaded relic hunter (t2) armour set
28783	0	3003750	Trailblazer reloaded relic hunter (t3) armour set
28790	0	833	Kourend castle teleport (tablet)
28810	0	1733629	Zombie axe
28813	0	1725000	Broken zombie axe
28824	0	668	Civitas illa fortis teleport
28831	0	154	Immature tecu salamander
28834	125	352977	Tecu salamander
28837	11000	34	Irit tar
28839	0	20	Wood camo top (equipped)
28842	0	20	Wood camo legs (equipped)
28845	0	20	Jungle camo top (equipped)
28848	0	20	Jungle camo legs (equipped)
28851	0	20	Desert camo top (equipped)
28854	0	20	Desert camo legs (equipped)
28857	0	20	Polar camo top (equipped)
28860	0	20	Polar camo legs (equipped)
28869	70	4739	Hunters' sunlight crossbow
28872	11000	211	Sunlight antler bolts
28878	11000	234	Moonlight antler bolts
28890	0	1052	Sunlight moth (item)
28893	125	1233	Moonlight moth (item)
28896	0	100	Rum
28899	3000	474	Wyrmling bones
28919	0	44865283	Tonalztics of Ralos (uncharged)
28924	30000	366	Sunfire splinters
28929	18000	105	Sunfire rune
28931	11000	19452	Searing page
28933	0	1350901	Sunfire fanatic helm
28936	0	2267149	Sunfire fanatic cuirass
28939	0	3797528	Sunfire fanatic chausses
28942	8	2548518	Echo crystal
28988	15	335333	Blue moon spear
28991	11000	112	Atlatl dart
28997	15	5158336	Dual macuahuitl
